NAME|ADDL CO INFO|ADDRESS 1|ADDRESS 2|CITY|STATE|ZIP|LATITUDE|LONGITUDE
KAISER PERMANENTE PHARMACY #370||905 MAPLE ST FL 1 RM 1250||REDWOOD CITY|CA|94063|37.487771|-122.223095
INOVIA PHARMACY|EVEXIA HEALTH|9902 BRIMHALL RD|SUITE 100|BAKERSFIELD|CA|93312|35.36928|-119.11253
AURORA PHARMACY #1012||5900 S LAKE DR||CUDAHY|WI|53110|42.937243|-87.849761
BBMB LLC|DBA CENTER DRUGS|607A BOLL WEEVIL CIR||ENTERPRISE|AL|36330|31.315096|-85.83113
MIRAMAR HEALTH CENTER KENNEWICK PHARMACY||6351 W RIO GRANDE AVE||KENNEWICK|WA|99336|46.223989|-119.206913
CENTRAL AID PHARMACY INC||546 CENTRAL AVE||CEDARHURST|NY|11516|40.622465|-73.722921
RESTORE HEALTH CORP|DBA MTM PHARMACY I|12666 BROOKHURST ST STE 110||GARDEN GROVE|CA|92840|33.778924|-117.957828
COMMUNITY COUNCIL OF IDAHO|COMMUNITY FAMILY CLINIC PHARMACY|2100 ALAN ST||IDAHO FALLS|ID|83404|43.484142|-111.992358
THE MARY IMOGENE BASSETT HOSPITAL|D/B/A O'CONNOR OUTPATIENT PHARMACY|460 ANDES RD STE A||DELHI|NY|13753|42.268359|-74.916412
KAISER PERMANENTE PHARMACY #910||2621 TENTH ST FL 2 RM 2505||BERKELEY|CA|94710||
KAISER PERMANENTE PHARMACY #772||5615 SCOTTS VALLEY DR|FL 1 RM 14R06|SCOTTS VALLEY|CA|95066|37.062626|-122.007338
HY-VEE, INC.|HY-VEE PHARMACY (3633)|304 W HWY 38 SUITE 102||HARTFORD|SD|57033||
GEISINGER PHARMACY||68 SPRING ST||LOCK HAVEN|PA|17745|41.136144|-77.454776
BCHC OELWEIN PHARMACY|PEOPLES MEMORIAL HOSPITAL|2405 ROCK ISLAND RD||OELWEIN|IA|50662|42.647887|-91.907954
UVA PHARMACY PANTOPS||SUITE 175, ROOM 172|590 PETER JEFFERSON PARKWAY|CHARLOTTESVILLE|VA|22911|38.020599|-78.441359
HARTIG DRUG CO #34||115 STATE ST||BELLEVUE|IA|52031|42.258644|-90.424079
DEBLAQUIERE ENT. INC.|DBA WHITE CROSS PHARMACY - OLDTOWN|86 TANK RD||OLDTOWN|ID|83822|48.17493|-116.973402
OCHSNER PHARMACY AND WELLNESS- WEST BANK||2500 BELLE CHASSE HWY|STE T1224|GRETNA|LA|70056|29.884247|-90.027359
CHAUTAUQUA CENTER, INC|WATERFRONT PHARMACY|107 INSTITUTE ST||JAMESTOWN|NY|14701|42.092886|-79.234578
DOCTORS PHARMACY||65 COLUMBIA POINT DR||RICHLAND|WA|99352|46.262027|-119.264892
SUN LIFE FAMILY HEALTH CENTER PHARMACY||1040 W AMERICAN AVE||ORACLE|AZ|85623|32.616386|-110.785027
UTAH NAVAJO HEALTH SYSTEM INC|DBA: NAVAJO MOUNTAIN HEALTH CENTER PHARMACY|2 RAINBOW ROAD||NAVAJO MOUNTAIN|UT|84536||
LIVE+WELL PHARMACY||767 W NORTH ST STE 2||FAYETTEVILLE|AR|72701|36.077049|-94.170283
PUBLIX SUPER MARKETS, INC.|PUBLIX PHARMACY #3223|303 N CLYDE MORRIS BLVD STE 1001||DAYTONA BEACH|FL|32114|29.201408|-81.05414
DELTA DRUGS||1666 MEDICAL CENTER DR|STE 1|SAN BERNARDINO|CA|92411|34.129806|-117.322945
BSIG RX, LLC|DBA VAIL VALLEY PHARMACY|105 EDWARDS VILLAGE BLVD|UNIT G-107|EDWARDS|CO|81632||
THE PHARMACY @ HIMG||5170 US ROUTE 60 STE 150||HUNTINGTON|WV|25705|38.413342|-82.344693
CASTLE PHARMACY||3605 HOSPITAL RD STE D||ATWATER|CA|95301|37.364661|-120.576864
UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC|D.B.A UC HEALTH PHARMACY, PHYSICIANS OFFICE|222 PIEDMONT AVE|SUITE 2000|CINCINNATI|OH|45219|39.136337|-84.504299
MANNINGTON PHARMACY||720 E MAIN ST||MANNINGTON|WV|26582|39.525099|-80.336492
COOK COUNTY HEALTH AT BLUE ISLAND HEALTH CENTER||12757 WESTERN AVE||BLUE ISLAND|IL|60406|41.66098|-87.679588
CLOVER PHARMACY||6170 THORNTON AVE STE E||NEWARK|CA|94560|37.535849|-122.030722
JRRX LLC|MEDICAP PHARMACY|621 HICKORY ST NW||ALBANY|OR|97321|44.645917|-123.112831
OREGON CVS PHARMACY, L.L.C.|CVS/PHARMACY # 11150|12555 NW CORNELL RD||PORTLAND|OR|97229|45.526375|-122.80573
ARKANSAS HEART HOSPITAL LLC|DBA ENCORE MEDICAL CENTER|1901 ENCORE WAY||BRYANT|AR|72019||
TERRY REILLY HEALTH SERVICES PHARMACY||808 CLEVELAND BLVD||CALDWELL|ID|83605|43.663807|-116.689658
DUANE READE|DUANE READE|304 PARK AVE S||NEW YORK|NY|10010|40.740147|-73.986965
GOOD GRACES, LLC|DBA GOOD GRACES PHARMACY|857 E MAIN ST STE 3||WILLOW SPRINGS|MO|65793|36.986389|-91.957696
SOUTHERN PHARMACY OF ARKANSAS||203 NEWSOME DR STE A||MARKED TREE|AR|72365|35.52912|-90.432665
MIDDLETOWN PHARMACIST GROUP||11601 SHELBYVILLE RD|SUITE-A|LOUISVILLE|KY|40243|38.2464|-85.541965
SOUTHERN PHARMACY OF ARKANSAS||730 GREENWOOD AVE|SUITE A|LEPANTO|AR|72354|35.606797|-90.33068
QWARK||1287 HAMMERWOOD AVE STE B||SUNNYVALE|CA|94089|37.409743|-121.99085
LAPANSMART INC|DBA- LOS ALAMITOS PHARMACY|115 N JACKSON AVE|STE 103|SAN JOSE|CA|95116|37.361078|-121.846461
HENRY FORD HEALTH SYSTEM|DBA HENRY FORD CANCER PAVILION PHARMACY|2800 W GRAND BLVD||DETROIT|MI|48208|42.365864|-83.083542
MAIN ST PHARMACY||510 N MAIN ST||SANTA ANA|CA|92701|33.749104|-117.867784
PIEDMONT ACCESS TO HEALTH SERVICES INC|DBA PATHS COMMUNITY PHARMACY|30 S MAIN ST||CHATHAM|VA|24531|36.825083|-79.398551
BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL, LLC||5201 WHITE LN||BAKERSFIELD|CA|93309|35.316765|-119.06058
WINTER PARK DISCOUNT DRUG NILKANTH INC|DBA WINTER PARK DISCOUNT DRUGS|5220 WRIGHTSVILLE AVE||WILMINGTON|NC|28403|34.211404|-77.86392
TRINITY VALLEY PHARMACY, LLC|RETAIL PHARMACY|2001  NE FOOTHILL BLVD, STE F3||GRANTS PASS|OR|97526|42.434475|-123.294859
CALDWELL DRUG, LLC||8141 HIGHWAY 165||COLUMBIA|LA|71418|32.071681|-92.095048
RIDGEWOOD PHARMACY|ILLINI CLINIC PHARMACY, INC.|103 N. PROSPECT ST||CAMBRIDGE|IL|61238|41.302865|-90.192952
JAMES' MERCY SOUTHWEST PHARMACY, INC.|DBA: HINA'S MERCY SOUTHWEST PHARMACY|500 OLD RIVER RD STE 125||BAKERSFIELD|CA|93311|35.351304|-119.113202
YOLO PHARMACY||23 MAIN ST||WINTERS|CA|95694|38.521828|-121.969762
ADVANCE SJ PHARMACY||2331A MONTPELIER DR STE A-10||SAN JOSE|CA|95116|37.365279|-121.848114
REDWOOD COMMUNITY PHARMACY, LLC||1567 CITY CENTER RD.||MCKINLEYVILLE|CA|95519|40.943281|-124.101926
SUN LIFE FAMILY HEALTH CENTER||580 N CAMINO MERCADO STE 8||CASA GRANDE|AZ|85122|32.873514|-111.691494
AU MEDICAL CENTER MOB RETAIL PHARMACY||1120 15TH ST # BP1220||AUGUSTA|GA|30912|33.470773|-81.99065
SCL HEALTH PHARMACY SERVICES - CANDELAS PHARMACY||15389 W 91ST DR||ARVADA|CO|80007|39.857844|-105.197429
FIRST STOP RX INC|DBA FIRST STOP PHARMACY|1577 E CHEVY CHASE DR STE 130||GLENDALE|CA|91206|34.153368|-118.230288
READ DISCOUNT DRUGS||PO BOX 8111|1592 HWY 15N STE D|LAUREL|MS|39441|31.6937|-89.1308
MELROSE PHARMA INC|MELROSE SPECIALTY PHARMACY|666 COURTLANDT AVE||BRONX|NY|10451|40.819176|-73.918156
HENDRIX PHARMA CORP|DBA: HENDRIX PHARMACY|121 LAFAYETTE AVE||STATEN ISLAND|NY|10301|40.641954|-74.094909
PENINSULA COMMUNITY HEALTH SVCS - KEY PENINSULA||11901 137TH AVE NW UNIT A||GIG HARBOR|WA|98329|47.366518|-122.719506
CAVE RUN PHARMACY||255 OLD FLEMINGSBURG RD||MOREHEAD|KY|40351|38.179032|-83.442699
OUR STAR VALLEY DBA OUR VALLEY PHARMACY||118 PETERSEN PKWY||THAYNE|WY|83127|42.915139|-110.999459
LAKEVIEW PHARMACY IN RACINE, SC||516 MONUMENT SQ||RACINE|WI|53403|42.727388|-87.783643
SCHC DBA: SCHC PHARMACY OF NEBRASKA|SIOUXLAND COMMUNITY HEALTH CENTER|3410 FUTURES DR||SOUTH SIOUX CITY|NE|68776|42.458349|-96.43121
SUMMIT HEALTH PHARMACY LLC||3400 EDGMONT AVE||BROOKHAVEN|PA|19015|39.869577|-75.383293
MS4 PLLC DBA THE MEDICINE SHOPPE||8001 JACKS WAY STE 101||HORACE|ND|58047|46.710134|-96.884475
UPTOWN PHARMACY||3512 N OAKLAND AVE||SHOREWOOD|WI|53211|43.082415|-87.887471
HOLIDAY CVS, L.L.C.|DBA: CVS/PHARMACY  # 03127|99 MAGNOLIA AVE||AUBURNDALE|FL|33823|28.058403|-81.783994
SMITHTON PHARMACY|GROCERIES OF SOUTHERN ILLINOIS LLC|3981 STATE ROUTE 159||SMITHTON|IL|62285|38.419013|-89.987742
SPRING CITY PHARMACY, LLC||101 N WALNUT ST||COLFAX|IA|50054|41.677805|-93.245682
VILLAGE PHARMACY AT SPRING HOUSE||1121 NORTH BETHLEHEM PIKE, STE 40|SPRING HOUSE VILLAGE CENTER|SPRING HOUSE|PA|19477|40.190374|-75.226085
SEATTLE CHILDRENS FOREST OUTPATIENT PHARMACY||4800 SAND POINT WAY NE # B1440||SEATTLE|WA|98105|47.662479|-122.281859
BOLSA MEDICAL MTM PHARMA INC|DBA MTM PHARMACY IV|6552 BOLSA AVE|STE A|HUNTINGTON BEACH|CA|92647|33.743817|-118.01475
FAIRLEY'S HEALTHCARE||7206 NE SANDY BLVD STE B||PORTLAND|OR|97213|45.548363|-122.588342
UK - BLUEGRASS CLINIC PHARMACY||3101 BEAUMONT CENTRE CIR||LEXINGTON|KY|40513|38.019328|-84.553502
ADVANCE CARE SERVICES, INC.|DBA CARE PLUS PHARMACY|4990 ARLINGTON AVE STE A||RIVERSIDE|CA|92504|33.945565|-117.411625
VISTAMED CORP|DBA: VISTAMED PHARMACY|141 W CARSON ST||CARSON|CA|90745|33.831817|-118.279628
HY-VEE, INC.|HY-VEE PHARMACY (1224)|351 NE GATEWAY DRIVE||GRIMES|IA|50111||
COMMUNITY CARE PHARMACY OF CLARKSBURG||700 OAKMOUND RD||CLARKSBURG|WV|26301|39.266062|-80.373346
SPRINGVILLE PHARMACY LLC||13 E. MAIN ST||SPRINGVILLE|NY|14141|42.508456|-78.666992
WILLOW CREEK PHARMACY||39050 HIGHWAY 299|PO BOX 112|WILLOW CREEK|CA|95573|40.962011|-123.642928
MEIJER PHARMACY #304||1818 S. RAPIDS RD.||MANITOWOC|WI|54220|44.076393|-87.708382
OYATE HEALTH CENTER|GREAT PLAINS TRIBAL LEADERS HEALTH BOARD|3200 CANYON LAKE DR STE 1||RAPID CITY|SD|57702|44.075549|-103.270468
APPALACHIAN RX LLC||80 N MAIN ST||WEBSTER SPRINGS|WV|26288|38.478366|-80.412662
GEISINGER ST LUKES HOSPITAL||100 PARAMOUNT BLVD||ORWIGSBURG|PA|17961|40.641126|-76.091426
CMH COMMUNITY PHARMACY-SEASIDE||1111 N ROOSEVELT DR STE 210||SEASIDE|OR|97138|46.000074|-123.916577
GARFIELD BEACH CVS, L.L.C.|DBA CVS/PHARMACY #11178|500 WILSHIRE BLVD||SANTA MONICA|CA|90401|34.019861|-118.497145
MEDFORD PHARMACY GROUP, LLC|DBA: WEST MAIN PHARMACY|2355 W MAIN ST||MEDFORD|OR|97501|42.323139|-122.901123
AITKIN COMMUNITY HOSPITAL, INC.|RIVERWOOD AITKIN PHARMACY|171 RED OAK DR||AITKIN|MN|56431|46.515209|-93.708538
CHESHIRE MEDICAL CENTER PHARMACY||580 COURT ST||KEENE|NH|03431|42.948333|-72.292202
HHS BROOKLYN PARK CLINIC PHARMACY||7650 ZANE AVE N||BROOKLYN PARK|MN|55443|45.093397|-93.355689
BJRX PHARMACY||1801 E MARCH LN, STE B280||STOCKTON|CA|95210|38.00435|-121.285827
ASCENSION ST. VINCENT EPWORTH PHARMACY||100 ST MARYS EPWORTH XING||NEWBURGH|IN|47630|37.980263|-87.439135
RIVERWALK PHARMACY||4234 RIVERWALK PKWY STE 130||RIVERSIDE|CA|92505|33.903563|-117.496298
CHI ST JOSEPH HEALTH COLLEGE STATION HOSPITAL||1604 ROCK PRAIRIE RD|PHARMACY|COLLEGE STATION|TX|77845|30.581736|-96.292304
THRIFTY PAYLESS, INC.|RITE AID #6788|6420 RIO LINDA BLVD||RIO LINDA|CA|95673|38.68438|-121.456325
FORREST CITY FAMILY PHARMACY||2307 N WASHINGTON ST||FORREST CITY|AR|72335|35.030933|-90.789881
CLARKSTONRX LLC|DBA CLARKSTON PHARMACY|5838 S MAIN ST||CLARKSTON|MI|48346|42.72322|-83.418093
JAYHAWK PHARMACY WEST||6265 ROCK CHALK DR STE 1401||LAWRENCE|KS|66049|38.972532|-95.324942
TRILLIUM HEALTH, INC.|DBA: TRILLIUM HEALTH PHARMACY|259 MONROE AVE|FL 1|ROCHESTER|NY|14607|43.149472|-77.599081
WOODWARD DETROIT CVS, L.L.C.|CVS/PHARMACY # 10547|10 EAST COLUMBIA AVE.||BATTLE CREEK|MI|49015|42.298407|-85.198907
UW MEDICINE SOUTH LAKE UNION PHARMACY||750 REPUBLICAN ST BLDG F||SEATTLE|WA|98109|47.623655|-122.341409
NUCARA PHARMACY #40|NUDAK VENTURES, LLC|118 W CENTER ST||MONONA|IA|52159|43.053191|-91.390763
WV HEALTH CARE COOPERATIVE, INC|DBA: SRMC PHARMACY|400 FAIRVIEW HEIGHTS RD||SUMMERSVILLE|WV|26651|38.292203|-80.83113
VALLEY CARE PHARMACY||11441 HEACOCK ST STE D||MORENO VALLEY|CA|92557|33.954758|-117.244422
HACKLEY PROFESSIONAL PHARMACY, INC|DBA TRINITY HEALTH PHARMACY - NORTH MUSKEGON|2006 HOLTON RD STE 100||MUSKEGON|MI|49445|43.289183|-86.214386
MONROE COMMUNITY PHARMACY||112 E WASHINGTON ST||MONROE|IA|50170|41.522693|-93.102341
DIRECTCARE PHARMACY||18436 BROOKHURST ST||FOUNTAIN VALLEY|CA|92708|33.694758|-117.953948
GARFIELD BEACH CVS, L.L.C.|DBA/ PHARMACY #10792|1010 N. PEPPER AVENUE||COLTON|CA|92324|34.076263|-117.352663
BEAR LAKE COMMUNITY HEALTH CENTER, INC|DBA CACHE VALLEY COMMUNITY HEALTH CENTER SOUTH|517 W 100 N STE 110||PROVIDENCE|UT|84332|41.710813|-111.830842
GARFIELD BEACH CVS, L.L.C|DBA CVS/PHARMACY #11295|1982 OLD MISSION DRIVE, BUILDING B||SOLVANG|CA|93463|34.598667|-120.129654
METHODIST COMMUNITY PHARMACY - CHARLTON|METHODIST COMMUNITY PHARMACY LLC|3500 W WHEATLAND RD STE B||DALLAS|TX|75237|32.645185|-96.87635
URBANA PHARMACY||3420 WORTHINGTON BLVD STE B||FREDERICK|MD|21704|39.328355|-77.346285
LEGENDS PHARMACIST GROUP||208 LEGENDS LN||LEXINGTON|KY|40505|38.064073|-84.479704
MARIAS HEALTHCARE SERVICES INC||670 PARK AVE||SHELBY|MT|59474|48.51025|-111.850306
CHESAPEAKE HOSPITAL AUTHORITY DBA CHESAPEAKE RX||2544 BAINBRIDGE BLVD STE B||CHESAPEAKE|VA|23324|36.799657|-76.277513
SPRINGTOWN PHARMACY||209 W HIGHWAY 199 STE 103||SPRINGTOWN|TX|76082|32.963061|-97.685372
WOODLAND PHARMACY||825 EAST ST STE 107||WOODLAND|CA|95776|38.66888|-121.764236
KAISER FOUNDATION HEALTH PLAN OF WASHINGTON|KAISER PERMANENTE WEST OLYMPIA PHARMACY|1200 COOPER POINT RD SW STE 100||OLYMPIA|WA|98502|47.037639|-122.938467
JR PHARMACY LLC NO. 5||703 W PARK ST||CAYUGA|IN|47928|39.939716|-87.467962
SANFORD PHARMACY ALEXANDRIA||1525 BROADWAY ST STE 100||ALEXANDRIA|MN|56308|45.874453|-95.377591
FAMILY PHARMACY, INC. DBA H & M DRUGS||146 VILLAGE LN||WEDOWEE|AL|36278|33.314112|-85.484257
WEST NYACK PHARMACY LLC|DBA: WEST NYACK PHARMACY|719 W NYACK RD||WEST NYACK|NY|10994|41.093596|-73.97151
SMITH DRUG AND COMPOUNDING INC.||1 MERCY LN STE 103||HOT SPRINGS|AR|71913|34.467688|-93.068001
ST LUKE'S HOSPITAL - UPPER BUCKS CAMPUS||3000 ST LUKES DR||QUAKERTOWN|PA|18951|40.458938|-75.323708
MEIJER, INC.|DBA MEIJER PHARMACY #315|100 PIGEON RD||BAD AXE|MI|48413|43.823666|-83.005041
ROSAUERS PHARMACY #42||101 S 47TH AVE||RIDGEFIELD|WA|98642|45.803174|-122.701491
ANDERSONRX||2940 EAST ST||ANDERSON|CA|96007|40.45087|-122.298288
REDDING DRUG||431 REDDING RD STE 140||LEXINGTON|KY|40517|37.983746|-84.496132
O'CONNOR OUT-PATIENT PHARMACY||2101 FOREST AVE SUITE 122||SAN JOSE|CA|95128|37.327187|-121.936925
GPP SOLUTIONS LLC|GRANTS PASS PHARMACY|414 SW 6TH ST||GRANTS PASS|OR|97526|42.437347|-123.328428
SNAPP LEE INC. DBA WEBER CITY DRUG CENTER||1482 US HIGHWAY 23 N||WEBER CITY|VA|24290|36.613995|-82.567819
SACRED CIRCLE HEALTHCARE|CONFEDERATED TRIBES OF THE GOSHUTE RESERVATION|3448 S 3200 W||WEST VALLEY CITY|UT|84119|40.697648|-111.968027
F.M. LINDER & SON, LLC|D/B/A HIOTT'S PHARMACY|373 E WASHINGTON ST||WALTERBORO|SC|29488|32.902852|-80.66287
BRANAC NY LLC||2720 MERMAID AVE||BROOKLYN|NY|11224|40.575541|-73.99355
OREGON CVS PHARMACY, L.L.C.|DBA CVS/PHARMACY #11392|1821 NE 33RD AVENUE||PORTLAND|OR|97212|45.535923|-122.630855
MEIJER STORES LIMITED PARTNERSHIP|MEIJER PHARMACY #321|7701 BROADVIEW RD||SEVEN HILLS|OH|44131|41.356767|-81.684386
ESSENTIA HEALTH SUPERIOR BELKNAP PHARMACY||204 BELKNAP ST STE 100||SUPERIOR|WI|54880|46.720443|-92.081473
AIDS HEALTHCARE FOUNDATION|AHF PHARMACY|1349 N MILLS AVE||ORLANDO|FL|32803|28.563673|-81.364115
ST ALEXIUS MEDICAL CENTER|DBA ST ALEXIUS COMMUNITY PHARMACY|900 E BROADWAY AVE||BISMARCK|ND|58501|46.807396|-100.777735
ONE VERITAS PHARMACY||18607 VENTURA BLVD, STE 109||TARZANA|CA|91356|34.17053|-118.538757
NH NEW HANOVER REGIONAL MEDICAL CTR|DBA NH NHRMC OUTPATIENT PHARMACY|2131 S 17TH ST||WILMINGTON|NC|28401|34.205787|-77.921163
NH NHRMC ED NORTH PHARMACY||151 SCOTTS HILL MEDICAL DR||WILMINGTON|NC|28411|34.315135|-77.769226
ST GEORGE CLINIC PHARMACY|ST GEORGE CLINIC PHARMACY|221 PENNSYLVANIA AVE||PARSONS|WV|26287|39.099112|-79.674324
MEIJER STORES LIMITED PARTNERSHIP|MEIJER PHARMACY #320|1400 BOARDMAN CANFIELD RD.||BOARDMAN|OH|44512|41.025883|-80.707894
SOUTHERN HUMBOLDT COMMUNITY HEALTHCARE DISTRICT|DBA GARBERVILLE PHARMACY|286 SPROWEL CREEK RD||GARBERVILLE|CA|95542|40.097391|-123.797186
BLONDELL RX NY LLC|DBA: QUICK RX SPECIALTY PHARMACY|1642 EASTCHESTER RD||BRONX|NY|10461|40.84543|-73.844725
HEALDSBURG HOSPITAL - NORCAL HEALTHCONNECT|HEALDSBURG HOSPITAL - NORCAL HEALTHCONNECT|1375 UNIVERSITY AVE||HEALDSBURG|CA|95448|38.627051|-122.86478
UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC|D.B.A UC MEDICAL CENTER - DISCHARGE PHARMACY|3188 BELLEVUE AVE|ML 0740|CINCINNATI|OH|45219|39.13593|-84.50371
MINERAL DRUG, INC DBA MINERAL PHARMACY||207 RIVER ST||SUPERIOR|MT|59872|47.193953|-114.891559
HY-VEE, INC.|HY-VEE PHARMACY (1402)|2501 WHITE BEAR AVENUE||MAPLEWOOD|MN|55109|45.016947|-93.021267
SILVER STATE DRUG||800 NORTH SPRING ST||CALIENTE|NV|89008||
MONTECITO RX|DBA SAN YSIDRO PHARMACY|1498 E VALLEY RD||SANTA BARBARA|CA|93108|34.437256|-119.632248
HY-VEE, INC.|HY-VEE PHARMACY (1643)|8155 HIGHWAY 65 NE||SPRING LAKE PARK|MN|55432|45.116512|-93.239069
KAISER PERMANENTE PHARMACY #961||1650 LOS GAMOS DR|FL 2 RM 2600|SAN RAFAEL|CA|94903|38.021386|-122.541495
MARRA'S PHARMA CORP.|MARRA'S PHARMACY|217 REMSEN ST||COHOES|NY|12047|42.771068|-73.700241
OTTAUQUECHEE PHARMACY INC||32 PLEASANT ST||WOODSTOCK|VT|05091|43.627394|-72.5138
SAFEWAY INC|SAFEWAY PHARMACY #2874|4080 SAN PABLO AVE||HERCULES|CA|94547|38.01362|-122.272792
BAPTIST HEALTH COMMUNITY PHARMACY||913 N. DIXIE AVE.|ATTN: RETAIL PHARMACY|ELIZABETHTOWN|KY|42701|37.71106|-85.87682
BAPTIST HEALTH BARDSTOWN PHARMACY||3615 E JOHN ROWAN BLVD STE 103|ATTN: RETAIL PHARMACY|BARDSTOWN|KY|40004|37.803172|-85.432546
B7 HEALTH|DBA B7 PHARMACY|2675 E SLAUSON AVE|STE A|HUNTINGTON PARK|CA|90255|33.98951|-118.222899
BMS PHARMACY INC.|WAPPINGER FALLS PHARMACY|66 MIDDLEBUSH ROAD|SUITE M201|WAPPINGERS FALLS|NY|12590|41.58812|-73.908664
RANDALLS FOOD AND DRUGS LP|TOM THUMB PHARMACY #3311|2727 LIVE OAK ST||DALLAS|TX|75204|32.789303|-96.789519
CVS PHARMACY, INC.|CVS/PHARMACY # 17807|100 CAMBRIDGE STREET, SUITE 102||BOSTON|MA|02114|42.360158|-71.062183
BROWNSBURG VA CLINIC||557 PIT RD||BROWNSBURG|IN|46112|39.848739|-86.365562
TERRE HAUTE VA CLINIC||5080 E BILL FARR DR||TERRE HAUTE|IN|47803|39.461898|-87.314822
GENESIS HEALTHCARE SYSTEM|D.B.A GENESIS OUTPATIENT PHARMACY|945 BETHESDA DR|SUITE 20|ZANESVILLE|OH|43701|39.974051|-82.016595
IRENE BENN HEALTH CLINIC||#10 LINCOLN STREET||MOAPA|NV|89025||
UNC PHARMACY AT EASTOWNE|UNC SCHOOL OF MEDICINE|100 EASTOWNE DR|STE 1100|CHAPEL HILL|NC|27514|35.947826|-79.007529
RUTOWSKI OF AMHERST INC|FAMILY MEDICAL PHARMACY|120 PLAZA DR||WILLIAMSVILLE|NY|14221|43.001088|-78.742541
STAR PHARMACY LLC|DBA: STAR PHARMACY|6448 HALLEE RD STE 2||JOSHUA TREE|CA|92252|34.135967|-116.324168
HY-VEE, INC.|HY-VEE PHARMACY #1459|1345 S FREDERICK AVE||OELWEIN|IA|50662|42.659398|-91.911936
ESSENTIALRX, LLC||123 SUMMER ST STE 365||WORCESTER|MA|01608|42.264922|-71.796561
BAPTIST HEALTH FLOYD OUTPATIENT PHARMACY||1850 STATE ST||NEW ALBANY|IN|47150|38.301955|-85.834047
ROSE PHARMACY SA LLC|DBA: ROSE PHARMACY|1220 W HEMLOCK WAY STE 110||SANTA ANA|CA|92707|33.709678|-117.88436
MONUMENT HEALTH CUSTER HOSPITAL||1220 MONTGOMERY ST||CUSTER|SD|57730|43.772111|-103.589936
PHARMACISTS ASSOCIATES LLC|DBA LARIMORE DRUG|203 TOWNER AVE||LARIMORE|ND|58251|47.904999|-97.623289
KAISER FOUNDATION HEALTH PLAN OF WASHINGTON|KAISER PERMANENTE BELLINGHAM PHARMACY|189 TELEGRAPH RD||BELLINGHAM|WA|98226|48.784205|-122.484511
NAI SATURN EASTERN LLC|SAFEWAY PHARMACY #3217|415 14TH ST. SE||WASHINGTON|DC|20003|38.883582|-76.986294
AMCARE PHARMACY||760 S WASHBURN AVE STE 01/02||CORONA|CA|92882|33.873801|-117.568698
RUTOWSKI OF EAST AURORA INC|LARWOOD PHARMACY|597 OAKWOOD AVE||EAST AURORA|NY|14052|42.765093|-78.612212
M DRUG LLC|DBA NORTHERN LIGHT PHARMACY PENNY HILL|295 KENNEDY MEMORIAL DR STE 8||WATERVILLE|ME|04901|44.5453|-69.668243
HY-VEE, INC.|HY-VEE PHARMACY (3434)|107 N LOCUST ST||WINFIELD|IA|52659|41.129007|-91.438292
LEWIS FAMILY DRUG #32|LEWIS FAMILY DRUG, LLC|3015 3RD AVE SE||ABERDEEN|SD|57401|45.463119|-98.444655
HARLEM SPECIALTY DRUG CORP|DBA: I & S PHARMACY|1994 THIRD AVE||NEW YORK|NY|10029|40.793962|-73.943323
PURE VIEW PHARMACY DOWNTOWN||630 N LAST CHANCE GULCH|STE 1100|HELENA|MT|59601|46.594078|-112.035748
ELITE MUS HOLDINGS LLC DBA VALLEY HEALTH||2555 N WOLF CREEK DR||EDEN|UT|84310|41.305553|-111.826619
MY PHARMACY 1 LLC DBA MY PHARMACY||2525A PHILLIPS AVE||GREENSBORO|NC|27405|36.094777|-79.744384
BAKERS D&S LLC|BAKERS DRUGS & SURGICAL|500A ELMONT RD||ELMONT|NY|11003|40.697543|-73.715247
CVS PHARMACY, INC.|DBA CVS/PHARMACY #10831|7950 E HAMPDEN AVE||DENVER|CO|80231|39.652053|-104.894848
CONE HEALTH COMMUNITY PHARMACY AT MEDCENTER GREENS||3518 DRAWBRIDGE PKWY STE 130||GREENSBORO|NC|27410|36.138678|-79.865918
AMED COMMUNITY PHARMACY|SKYMED HEALTH LLC|218 WASHINGTON HEIGHTS MED CTR STE 1A||WESTMINSTER|MD|21157|39.563461|-76.986487
BELLECARE PHARMACY INC.||255-15 HILLSIDE AVE||GLEN OAKS|NY|11004|40.736558|-73.712594
CHILDREN'S HOSPITAL OF PHILA, KING OF PRUSSIA HOSP||550 S. GODDARD BLVD|ATTN: PHARMACY DEPT|KING OF PRUSSIA|PA|19406|40.087307|-75.407416
OSTERHAUS PHARMACY||918 W PLATT ST|SUITE 2|MAQUOKETA|IA|52060|42.069562|-90.678108
NAI SATURN EASTERN LLC|SAFEWAY PHARMACY #0075|9622 MAIN ST||FAIRFAX|VA|22031|38.841998|-77.276427
HY-VEE INC|HY-VEE PHARMACY (#1296)|2500 HUMES ROAD||JANESVILLE|WI|53545||
NAUVOO PHARMACY PLLC||1350 MULHOLLAND ST||NAUVOO|IL|62354|40.549555|-91.380919
SKYLIGHT PHARMACY INC||15334 HILLSIDE AVE||JAMAICA|NY|11432|40.707349|-73.803053
ADVANCED RX PHARMACY AMARILLO||1901 MEDI PARK DR BLDG C|SUITE 3|AMARILLO|TX|79106|35.193277|-101.913985
